title,id,rating,year,imdbid
A Marine Story,2810,3,2010,1447479
Stake Land,2811,1,2010,1464580
Dylan Dog: Dead of Night,2812,0,2010,1013860
"Ward, The",2813,3,2010,1369706
Leading Ladies,2827,3,2010,1462053
Chasing Legends,2863,0,2010,1996211
"Disciple, The",2881,2,2010,1618390
"Clock, The",2908,3,2010,2008009
King of Devil&#39;s Island,2940,1,2010,1332134
"Clinic, The",2951,3,2010,1345772
"Conspirator, The",2962,3,2010,968264
Band Baaja Barat,3011,3,2010,1610452
An Invisible Sign,3022,3,2010,1212454
Black Venus,3042,3,2010,1401643
"Shrine, The",3068,3,2010,1341710
Justice League: Crisis on Two Earths,3390,1,2010,1494772
Aftershock,3109,3,2010,1393746
Elektra Luxx,3110,3,2010,1340773
Jo&#39;s Boy,3157,0,2010,1548603
"Whistleblower, The",3169,3,2010,896872
Ip Man 2,3187,1,2010,1386932
Wrecked,3208,0,2010,1316622
Cairo 678,3228,3,2010,1764141
"Hunter, The",3213,1,2010,1190072
Bill Cunningham New York,3224,3,2010,1621444
Space Dogs,3257,3,2010,1272051
Eat Me!,3278,3,2010,1412541
Tekken,3316,2,2010,411951
I Saw the Devil,3319,1,2010,1588170
Denizen,3425,1,2010,1194424
Four Lions,3435,1,2010,1341167
Food Stamped,3456,3,2010,1667079
Edge of Darkness,3459,1,2010,1226273
On Tour,3464,3,2010,1451762
Stonehenge Apocalypse,3505,3,2010,1488598
Surely Someday,3568,1,2010,1450332
Basilicata Coast to Coast,3607,3,2010,1529233
Red: Werewolf Hunter,3647,3,2010,1626201
Frozen,3676,1,2010,1323045
BearCity,3686,0,2010,1426320
Country Strong,3708,3,2010,1555064
Womb,3762,3,2010,1216520
Transfer,3763,3,2010,1270120
"Killing Jar, The",3804,3,2010,1270296
Bedevilled,3815,3,2010,1646959
Break Ke Baad,3816,3,2010,1578261
16 Wishes,3842,3,2010,1646876
Enthiran,3852,3,2010,1305797
Daydream Nation,3887,3,2010,1581835
Tinker Bell and the Great Fairy Rescue,3903,3,2010,1216515
Une vie de chat,3975,3,2010,1673702
"Killer Inside Me, The",4003,1,2010,954947
"Good Witch&#39;s Gift, The",4015,3,2010,1560779
YellowBrickRoad,4038,3,2010,1398428
Vanishing on 7th Street,4052,1,2010,1452628
Les emotifs anonymes,4078,3,2010,1565958
"Way, The",4102,0,2010,1441912
West Is West,4103,3,2010,1441956
Night Catches Us,4110,3,2010,775543
Predicament,4128,1,2010,1574639
Feeding Frenzy,4137,3,2010,1706365
First Night,4170,3,2010,1536053
All About Evil,4274,3,2010,1307858
Elena Undone,4310,3,2010,1575539
Time Traveller (Toki o Kakeru Shojo),4366,3,2010,1614408
Titanic II,4504,3,2010,1640571
Pete Smalls Is Dead,4530,1,2010,1381413
Mysteries of Lisbon,4556,3,2010,1236371
Rare Exports,4790,0,2010,1401143
Hypothermia,4810,3,2010,1313244
"Experiment, The",4823,0,2010,997152
My Babysitter&#39;s a Vampire,4923,3,2010,1673423
Bratz: Pampered Petz,4930,3,2010,1719009
Standing Ovation,4942,3,2010,1303803
Revenge of the Bridesmaids,4991,3,2010,1666642
Los ojos de Julia (Julia&#39;s Eyes),5009,3,2010,1512685
Boy Wonder,5018,3,2010,1456060
"Amazing Bulk, The",5025,0,2010,1788453
When in Rome,5036,3,2010,1185416
We are The Night (Wir sind die Nacht),5070,3,2010,1692504
A Little Help,5099,3,2010,1319722
Spiderhole,5100,3,2010,1496884
"Tomorrow, When the War Began",5134,3,2010,1456941
Majorite opprimee,5197,0,2010,1684911
Barbie in a Mermaid Tale,5231,3,2010,1610301
Valkaama,5239,2,2010,1669706
London Boulevard,5398,1,2010,1213648
Ramayana: The Epic,5440,2,2010,1744641
Twelve Thirty,5536,3,2010,1520453
Mine vaganti,5623,3,2010,1405810
"Hairdresser, The",5644,3,2010,1585255
Mongolian Death Worm,5735,3,2010,1504443
Como Esquecer,5830,3,2010,1735853
Love in a puff,5854,1,2010,1602479
Hunter Prey,5869,0,2010,1270291
30 Days of Night: Dark Days,5876,3,2010,1320304
"Last Song, The",5990,3,2010,1294226
A Nightmare on Elm Street,6047,3,2010,1179056
"Fanny, Annie &amp; Danny",6069,3,2010,1614338
Snabba cash,6177,1,2010,1291652
XXXHOLiC: Ro,6228,3,2010,1648133
Diciotto anni dopo,6248,1,2010,1433802
How Do You Know,6345,3,2010,1341188
Frankie and Alice,6398,3,2010,1221208
Going Postal,6453,1,2010,1219817
I Will Follow,6493,3,2010,1624426
Ca$h,6511,0,2010,1106860
Jack goes boating,6556,1,2010,1278379
Flipped,6657,3,2010,817177
Das letzte Schweigen,6728,3,2010,1361835
Mozart&#39;s Sister,6780,3,2010,1653911
"Way Back, The",7045,0,2010,1023114
Sound of Noise,7115,0,2010,1278449
Who We Are,7152,1,2010,1587386
"Reef, The",7216,1,2010,1320291
Secuestrados,7363,3,2010,1629377
My Soul to Take,7491,3,2010,872230
Scooby-Doo! Camp Scare,7683,3,2010,1731767
22 Bullets / L&#39;immortel,7718,1,2010,1167638
Halo: Legends,7927,1,2010,1480660
Pretty Little Liars,8022,3,2010,1578873
Leap Year,8482,3,2010,1216492
Third Star,8538,1,2010,1510906
Sasha,8562,1,2010,1667691
Beyond the Black Rainbow,8627,2,2010,1534085
"Accursed, The",8710,2,2010,1666300
Harriet the Spy: Blog Wars,8819,3,2010,1545097
Life as We Know It,9075,3,2010,1055292
"Perfect Host, The",9076,2,2010,1334553
Operation: Endgame,9173,3,2010,1268987
Revenge: A Love Story,9373,1,2010,1778258
Im Schatten,9364,0,2010,1598538
Yu-Gi-Oh! 3D: Bonds Beyond Time,9350,1,2010,1587157
Step Up 3D,9351,3,2010,1193631
"Big Tits Dragon, The",9377,3,2010,1642252
Gantz,9561,1,2010,1525835
Fantasmas,10044,0,2010,4259780
Chongqing Blues,9890,1,2010,1646123
"Disappearance of Haruhi Suzumiya, The",10718,3,2010,1572781
Who Killed Captain Alex!,10988,3,2010,1813757
Unthinkable,11143,2,2010,914863
Sucker Punch,1733,3,2011,978764
"Green Hornet, The",1924,1,2011,990407
Mean Girls 2,1931,3,2011,1679235
Paul,2027,3,2011,1092026
"Rite, The",2028,3,2011,1161864
I Am Number Four,2063,1,2011,1464540
Inventory,2064,3,2011,1787729
"Eagle, The",2066,0,2011,1034389
"Adjustment Bureau, The",2067,3,2011,1385826
Rango,2120,1,2011,1192628
Battle: Los Angeles,2122,1,2011,1217613
Bridesmaids,2123,3,2011,1478338
Red Riding Hood,2135,3,2011,1486185
Beastly,2136,1,2011,1152398
Gnomeo &amp; Juliet,2141,3,2011,377981
S.W.A.T.: Firefight,2145,1,2011,1621429
Wake Wood,2146,3,2011,1296899
"Lincoln Lawyer, The",2155,1,2011,1189340
Source Code,2161,1,2011,945513
Limitless,2162,1,2011,1219289
Hanna,2179,3,2011,993842
Your Highness,2185,1,2011,1240982
Arthur,2194,2,2011,1334512
Scream 4,2195,3,2011,1262416
Hop,2201,2,2011,1411704
Rio,2205,1,2011,1436562
Atlas Shrugged: Part I,4330,3,2011,480239
Thor,2252,3,2011,800369
Fast Five,2265,3,2011,1596343
No Strings Attached,2275,3,2011,1411238
"Help, The",2276,3,2011,1454029
Win Win,2285,3,2011,1606392
Hesher,2289,1,2011,1403177
Melancholia,2310,3,2011,1527186
Pirates of the Caribbean: On Stranger Tides,2312,1,2011,1298650
Water for Elephants,2325,1,2011,1067583
Too Big to Fail,2355,1,2011,1742683
"Hangover Part 2, The",2356,1,2011,1411697
"Tree of Life, The",2368,0,2011,478304
X-Men: First Class,2370,3,2011,1270798
Jane Eyre,2376,3,2011,1229822
Super 8,2388,3,2011,1650062
Green Lantern,2411,1,2011,1133985
Mr. Popper&#39;s Penguins,2425,1,2011,1396218
Jamie and Jessie Are Not Together,2433,3,2011,1718807
Bad Teacher,2451,3,2011,1284575
Transformers: Dark of the Moon,2469,3,2011,1399103
Midnight in Paris,2479,3,2011,1605783
"Unleashed, The",2497,3,2011,1756832
Horrible Bosses,2512,3,2011,1499658
Harry Potter and the Deathly Hallows: Part 2,2539,3,2011,1201607
Friends with Benefits,2565,3,2011,1632708
Captain America: The First Avenger,2567,1,2011,458339
"Crazy, Stupid, Love.",2587,3,2011,1570728
Cowboys &amp; Aliens,2589,1,2011,409847
She Monkeys,2592,3,2011,1827358
Rise of the Planet of the Apes,2594,1,2011,1318514
Winnie the Pooh,2595,0,2011,1449283
Sleeping Sickness (Schlafkrankheit),2607,1,2011,1822304
30 Minutes or Less,2618,1,2011,1622547
"Skin I Live In, The",2623,3,2011,1189073
Deus Ex Human Revolution,2631,3,2011,1319708
Conan the Barbarian,2636,3,2011,816462
Masks,2638,3,2011,1941600
"Smurfs, The",2639,3,2011,472181
A Separation,2649,3,2011,1832382
Apollo 18,2659,0,2011,1772240
"Guard, The",2660,1,2011,1540133
Contagion,2673,3,2011,1598778
Drive,2679,3,2011,780504
Kung Fu Panda 2,2688,3,2011,1302011
"Woman, The",2689,3,2011,1714208
Dolphin Tale,2691,2,2011,1564349
Straw Dogs,2692,3,2011,999913
Red State,2693,3,2011,873886
"Inbetweeners Movie, The",2695,1,2011,1716772
You Instead,2703,3,2011,1672845
Exit Humanity,2706,3,2011,1781812
"Dead Inside, The",2707,1,2011,1582270
Donovan&#39;s Echo,2711,1,2011,1743922
Killer Elite,2714,0,2011,1448755
Take This Waltz,2716,3,2011,1592281
Moneyball,2717,1,2011,1210166
Circumstance,2718,3,2011,1684628
Higher Ground,2719,3,2011,1562568
Attenberg,2721,3,2011,1691323
"Lie, The",2724,3,2011,1531930
Moon Point,2726,1,2011,1832405
Thespians,2727,3,2011,1604225
Starbuck,2728,1,2011,1756750
"Black Power Mixtape 1967-1975, The",2732,3,2011,1592527
Lloyd the Conqueror,2734,2,2011,1675439
Attack the Block,2735,3,2011,1478964
Ides Of March,2736,1,2011,1124035
Tinker Tailor Soldier Spy,2747,1,2011,1340800
Page One: Inside the New York Times,2748,1,2011,1787777
Real Steel,2752,1,2011,433035
"Mechanic, The",2754,0,2011,472399
Footloose,2758,3,2011,1068242
"Artist, The",2759,1,2011,1655442
"Captains, The",2761,1,2011,1946421
"Thing, The",2764,3,2011,905372
Cars 2,2779,2,2011,1216475
"Three Musketeers, The",2787,2,2011,1509767
"Big Year, The",2788,2,2011,1053810
I Am Nasrine,2789,3,2011,1440118
Restless,2790,3,2011,1498569
We Need to Talk About Kevin,2792,3,2011,1242460
Alamanya,2805,3,2011,1630027
French Immersion,2806,3,2011,1674692
In Time,2807,1,2011,1637688
"Adventures of Tintin, The",2818,1,2011,983193
50/50,2819,2,2011,1306980
Margin Call,2822,1,2011,1615147
October Baby,3147,3,2011,1720182
"Future, The",2825,3,2011,1235170
Fjellet,2826,3,2011,1813314
Take Shelter,2833,3,2011,1675192
Dream House,2834,3,2011,1462041
Rid of Me,2837,3,2011,1376233
Martha Marcy May Marlene,2839,3,2011,1441326
Immortals,2842,2,2011,1253864
A Very Harold &amp; Kumar 3D Christmas,2854,1,2011,1268799
Free Men,2859,1,2011,1699185
Like Crazy,2865,3,2011,1758692
"Descendants, The",2869,3,2011,1033575
Coup d&#39;&eacute;clat,2870,3,2011,1900856
Just Go with It,2876,3,2011,1564367
Final Destination 5,2877,2,2011,1622979
Paranormal Activity 3,2878,3,2011,1778304
Puss in Boots,2879,1,2011,448694
Soul Surfer,2880,3,2011,1596346
My Week with Marilyn,2887,3,2011,1655420
"Muppets, The",2889,1,2011,1204342
Le Havre,2909,3,2011,1508675
Hoodwinked Too! Hood vs. Evil,2911,3,2011,844993
Priest,2918,1,2011,822847
Untouchable,2919,1,2011,1675434
Polisse,2929,3,2011,1661420
Flypaper,2935,3,2011,1541160
Sherlock Holmes: A Game of Shadows,2943,1,2011,1515091
Hall Pass,2944,2,2011,480687
"Roommate, The",2947,3,2011,1265990
Alvin and the Chipmunks: Chipwrecked,2948,3,2011,1615918
Young Adult,2952,3,2011,1625346
"Girl with the Dragon Tattoo, The",2953,1,2011,1568346
Diary of a Wimpy Kid: Rodrick Rules,2954,1,2011,1650043
"Darkest Hour, The",2955,3,2011,1093357
War Horse,2958,1,2011,1568911
"Sunset Limited, The",3394,0,2011,1510938
Tower Heist,2964,1,2011,471042
Mission: Impossible - Ghost Protocol,2967,1,2011,1229238
Fright Night,2975,3,2011,1438176
Once Upon a Warrior,2978,3,2011,1621994
Hugo,2985,3,2011,970179
"Rum Diary, The",2987,1,2011,376136
Carnage,2990,3,2011,1692486
Hysteria,2991,3,2011,1435513
Haywire,2998,0,2011,1506999
Once upon a time in Anatolia,3006,1,2011,1827487
